id,title,artist,album,duration,release_date,label,link,lyrics_author,music_author,created_at,genre_1,genre_2,genre_3,genre_4,genre_5,parent_link,source_type,yandex_id,album_processed,chart_position,music_author_canonical,lyrics_author_canonical,author_check_status
53983,Россинка,"Пётр Деметр, Роза Джелакаева",Я - цыган,04:16,2025,RadioLampa,https://music.yandex.ru/album/39532028/track/145796479,,,2026-05-16 15:47:41.278394+00,folk,,,,,,yandex_label_2233707,,false,,,,pending
53984,Ручеек,"Пётр Деметр, Роза Джелакаева",Я - цыган,02:23,2025,RadioLampa,https://music.yandex.ru/album/39532028/track/145796480,,,2026-05-16 15:47:41.670354+00,folk,,,,,,yandex_label_2233707,,false,,,,pending
53985,Не вечерняя,"Пётр Деметр, Роза Джелакаева, Хор цыганского театра ""Ромэн""",Я - цыган,04:11,2025,RadioLampa,https://music.yandex.ru/album/39532028/track/145796481,,,2026-05-16 15:47:42.068968+00,folk,,,,,,yandex_label_2233707,,false,,,,pending
53986,"Эх, раз",Пётр Деметр,Я - цыган,06:06,2025,RadioLampa,https://music.yandex.ru/album/39532028/track/145796482,,,2026-05-16 15:47:42.482108+00,folk,,,,,,yandex_label_2233707,,false,,,,pending
53987,Ты восчувствуй,Пётр Деметр,Я - цыган,03:08,2025,RadioLampa,https://music.yandex.ru/album/39532028/track/145796485,,,2026-05-16 15:47:42.864905+00,folk,,,,,,yandex_label_2233707,,false,,,,pending
53988,DIAMOND,"HOVO, Джоззи",DIAMOND,02:05,2023,UNOU Musiс,https://music.yandex.ru/album/25321326/track/112538864,,,2026-05-16 15:48:34.138424+00,rusrap,,,,,,yandex_label_6546676,,false,,,,pending
53989,Aylevs,HOVO,Aylevs,02:19,2023,UNOU Musiс,https://music.yandex.ru/album/24925841/track/111508788,,,2026-05-16 15:48:55.623672+00,armenian,,,,,,yandex_label_6546676,,false,,,,pending
53990,Весення прогулка,Олег Анофриев,Старые добрые песни,03:12,2018,MusicRT,https://music.yandex.ru/album/23756966/track/107973686,,,2026-05-16 15:49:40.446077+00,pop,,,,,,yandex_label_2986501,,false,,,,pending
53991,Енисейские жарки,"Олег Анофриев, Александра Стрельченко",Старые добрые песни,03:18,2018,MusicRT,https://music.yandex.ru/album/23756966/track/107973687,,,2026-05-16 15:49:40.839205+00,pop,,,,,,yandex_label_2986501,,false,,,,pending
53992,Звёздный сон,Олег Анофриев,Старые добрые песни,03:00,2018,MusicRT,https://music.yandex.ru/album/23756966/track/107973688,,,2026-05-16 15:49:41.220756+00,pop,,,,,,yandex_label_2986501,,false,,,,pending
53993,Песенка музыкальных охотников,"Олег Анофриев, Евгений Леонов",Старые добрые песни,02:16,2018,MusicRT,https://music.yandex.ru/album/23756966/track/107973689,,,2026-05-16 15:49:41.620379+00,pop,,,,,,yandex_label_2986501,,false,,,,pending
53994,Качели,Олег Анофриев,Старые добрые песни,02:21,2018,MusicRT,https://music.yandex.ru/album/23756966/track/107973690,,,2026-05-16 15:49:42.017155+00,pop,,,,,,yandex_label_2986501,,false,,,,pending
53995,Новый год идёт,Олег Анофриев,Старые добрые песни,02:41,2018,MusicRT,https://music.yandex.ru/album/23756966/track/107973691,,,2026-05-16 15:49:42.394121+00,pop,,,,,,yandex_label_2986501,,false,,,,pending
53996,Всё скорее,"Олег Анофриев, ВК ""Советская песня""",Старые добрые песни,03:04,2018,MusicRT,https://music.yandex.ru/album/23756966/track/107973692,,,2026-05-16 15:49:42.811719+00,pop,,,,,,yandex_label_2986501,,false,,,,pending
53997,Футбольный мяч,Олег Анофриев,Старые добрые песни,01:04,2018,MusicRT,https://music.yandex.ru/album/23756966/track/107973693,,,2026-05-16 15:49:43.235548+00,pop,,,,,,yandex_label_2986501,,false,,,,pending
53998,Любопытный человек,Олег Анофриев,Старые добрые песни,01:31,2018,MusicRT,https://music.yandex.ru/album/23756966/track/107973694,,,2026-05-16 15:49:43.648717+00,pop,,,,,,yandex_label_2986501,,false,,,,pending
53999,Песенка о времени,Олег Анофриев,Старые добрые песни,00:53,2018,MusicRT,https://music.yandex.ru/album/23756966/track/107973695,,,2026-05-16 15:49:44.065135+00,pop,,,,,,yandex_label_2986501,,false,,,,pending
54000,Я возвращаюсь домой,Муслим Магомаев,"Привет, любовь!",02:41,2018,MusicRT,https://music.yandex.ru/album/23757656/track/107979252,,,2026-05-16 15:50:03.88424+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54001,"Привет, любовь",Муслим Магомаев,"Привет, любовь!",02:38,2018,MusicRT,https://music.yandex.ru/album/23757656/track/107979253,,,2026-05-16 15:50:04.276996+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54002,Лучший город Земли,Муслим Магомаев,"Привет, любовь!",02:32,2018,MusicRT,https://music.yandex.ru/album/23757656/track/107979254,,,2026-05-16 15:50:04.649225+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54003,Тебе говорю,Муслим Магомаев,"Привет, любовь!",02:40,2018,MusicRT,https://music.yandex.ru/album/23757656/track/107979256,,,2026-05-16 15:50:05.042714+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54004,Если ты весел,Муслим Магомаев,"Привет, любовь!",02:20,2018,MusicRT,https://music.yandex.ru/album/23757656/track/107979258,,,2026-05-16 15:50:05.894957+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54005,Сегодня будь со мной,Муслим Магомаев,"Привет, любовь!",02:24,2018,MusicRT,https://music.yandex.ru/album/23757656/track/107979260,,,2026-05-16 15:50:06.280103+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54006,Солнцем опьянённый,Муслим Магомаев,"Привет, любовь!",02:19,2018,MusicRT,https://music.yandex.ru/album/23757656/track/107979261,,,2026-05-16 15:50:06.671549+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54007,Заветные слова,Муслим Магомаев,"Привет, любовь!",03:07,2018,MusicRT,https://music.yandex.ru/album/23757656/track/107979264,,,2026-05-16 15:50:07.087859+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54008,В путь,Муслим Магомаев,"Привет, любовь!",03:03,2018,MusicRT,https://music.yandex.ru/album/23757656/track/107979266,,,2026-05-16 15:50:07.488176+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54009,Улыбнись,Муслим Магомаев,"Привет, любовь!",02:15,2018,MusicRT,https://music.yandex.ru/album/23757656/track/107979271,,,2026-05-16 15:50:07.875673+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54010,Я тебя подожду,Майя Кристалинская,Золотая коллекция,03:14,2018,MusicRT,https://music.yandex.ru/album/23757668/track/107979329,,,2026-05-16 15:50:49.084659+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54011,За рулём,Майя Кристалинская,Золотая коллекция,01:42,2018,MusicRT,https://music.yandex.ru/album/23757668/track/107979330,,,2026-05-16 15:50:49.476075+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54012,Знакомая песенка,Майя Кристалинская,Золотая коллекция,02:44,2018,MusicRT,https://music.yandex.ru/album/23757668/track/107979331,,,2026-05-16 15:50:49.890359+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54013,Таёжный вальс,Майя Кристалинская,Золотая коллекция,02:43,2018,MusicRT,https://music.yandex.ru/album/23757668/track/107979332,,,2026-05-16 15:50:50.277397+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54014,Еду я,Майя Кристалинская,Золотая коллекция,02:20,2018,MusicRT,https://music.yandex.ru/album/23757668/track/107979333,,,2026-05-16 15:50:50.679487+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54015,Зимняя песенка,Майя Кристалинская,Золотая коллекция,02:00,2018,MusicRT,https://music.yandex.ru/album/23757668/track/107979334,,,2026-05-16 15:50:51.070893+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54016,Топ-топ,Майя Кристалинская,Золотая коллекция,02:21,2018,MusicRT,https://music.yandex.ru/album/23757668/track/107979335,,,2026-05-16 15:50:51.460978+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54017,Русь,Майя Кристалинская,Золотая коллекция,03:23,2018,MusicRT,https://music.yandex.ru/album/23757668/track/107979336,,,2026-05-16 15:50:51.854649+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54018,Заря,Майя Кристалинская,Золотая коллекция,02:58,2018,MusicRT,https://music.yandex.ru/album/23757668/track/107979337,,,2026-05-16 15:50:52.273315+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54019,Садовое кольцо,Майя Кристалинская,Золотая коллекция,02:52,2018,MusicRT,https://music.yandex.ru/album/23757668/track/107979338,,,2026-05-16 15:50:52.760059+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54020,Заветные слова,Муслим Магомаев,Золотая коллекция,03:07,2018,MusicRT,https://music.yandex.ru/album/23756971/track/107973760,,,2026-05-16 15:51:17.126547+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54021,Голубая тайга,Муслим Магомаев,Золотая коллекция,02:46,2018,MusicRT,https://music.yandex.ru/album/23756971/track/107973761,,,2026-05-16 15:51:17.561909+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54022,Я возвращаюсь домой,Муслим Магомаев,Золотая коллекция,02:41,2018,MusicRT,https://music.yandex.ru/album/23756971/track/107973762,,,2026-05-16 15:51:18.077179+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54023,"Слышишь, париж, это я",Муслим Магомаев,Золотая коллекция,02:58,2018,MusicRT,https://music.yandex.ru/album/23756971/track/107973763,,,2026-05-16 15:51:18.471346+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54024,Куплеты эскамильо,"Муслим Магомаев, Большой симфонический оркестр Центрального телевидения и Всесоюзного радио, Дирижер Ниязи Тагизаде-Гаджибеков",Золотая коллекция,03:59,2018,MusicRT,https://music.yandex.ru/album/23756971/track/107973764,,,2026-05-16 15:51:18.86919+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54025,Загадай желание,Муслим Магомаев,Золотая коллекция,03:08,2018,MusicRT,https://music.yandex.ru/album/23756971/track/107973765,,,2026-05-16 15:51:19.255626+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54026,Мираж,Муслим Магомаев,Золотая коллекция,04:20,2018,MusicRT,https://music.yandex.ru/album/23756971/track/107973766,,,2026-05-16 15:51:19.669204+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54027,Голос земли,Муслим Магомаев,Золотая коллекция,03:33,2018,MusicRT,https://music.yandex.ru/album/23756971/track/107973767,,,2026-05-16 15:51:20.072566+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54028,Бакинская осень,Муслим Магомаев,Золотая коллекция,03:52,2018,MusicRT,https://music.yandex.ru/album/23756971/track/107973768,,,2026-05-16 15:51:20.482396+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54029,А снег повалится,Муслим Магомаев,Золотая коллекция,03:16,2018,MusicRT,https://music.yandex.ru/album/23756971/track/107973769,,,2026-05-16 15:51:20.860564+00,estrada,,,,,,yandex_label_2986501,,false,,,,pending
54030,Молчание,Клавдия Шульженко,Романсы,03:22,2018,MusicRT,https://music.yandex.ru/album/23757514/track/107978324,,,2026-05-16 15:51:41.879932+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54031,Письмо к матери,Клавдия Шульженко,Романсы,05:05,2018,MusicRT,https://music.yandex.ru/album/23757514/track/107978326,,,2026-05-16 15:51:42.271015+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54032,Остановись,Клавдия Шульженко,Романсы,02:42,2018,MusicRT,https://music.yandex.ru/album/23757514/track/107978328,,,2026-05-16 15:51:42.6709+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54033,Черноморская песня,Клавдия Шульженко,Романсы,02:41,2018,MusicRT,https://music.yandex.ru/album/23757514/track/107978331,,,2026-05-16 15:51:43.054452+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54034,Одна,Клавдия Шульженко,Романсы,02:55,2018,MusicRT,https://music.yandex.ru/album/23757514/track/107978332,,,2026-05-16 15:51:43.45031+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54035,Вишнёвая шаль,Клавдия Шульженко,Романсы,03:03,2018,MusicRT,https://music.yandex.ru/album/23757514/track/107978334,,,2026-05-16 15:51:43.833329+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54036,Не желаю,Клавдия Шульженко,Романсы,03:09,2018,MusicRT,https://music.yandex.ru/album/23757514/track/107978336,,,2026-05-16 15:51:44.226379+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54037,Голубоглазый мальчик,Клавдия Шульженко,Романсы,04:21,2018,MusicRT,https://music.yandex.ru/album/23757514/track/107978337,,,2026-05-16 15:51:44.63534+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54038,Живи,Клавдия Шульженко,Романсы,02:17,2018,MusicRT,https://music.yandex.ru/album/23757514/track/107978340,,,2026-05-16 15:51:45.048108+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54039,В небе звёзды горячи,Клавдия Шульженко,Романсы,03:08,2018,MusicRT,https://music.yandex.ru/album/23757514/track/107978342,,,2026-05-16 15:51:45.500441+00,rusestrada,,,,,,yandex_label_2986501,,false,,,,pending
54040,In Time,Mykki,In Time,03:24,2025,Salt & Pepper,https://music.yandex.ru/album/38846139/track/144412662,,,2026-05-16 15:52:25.89988+00,pop,,,,,,yandex_label_16928,,false,,,,pending
